pathway	description	ERR4835448	ERR4836298	ERR4836299	ERR4836300	ERR4836301	ERR4836302	ERR4836303	ERR4836304	ERR4836305	ERR4836306	ERR4836307	ERR4836308	ERR4836309	ERR4836310	ERR4836311	ERR4836312	ERR4836313	ERR4836314	ERR4836333	ERR4836334	ERR4836335	ERR4836336	ERR4836337	ERR4836338	ERR4836339	ERR4836340	ERR4836341	ERR4836342	ERR4836343	ERR4836344	ERR4836345	ERR4836346	ERR4836347	ERR4836348	ERR4836349	ERR4836350	ERR4836351	ERR4836352	ERR4836353	ERR4836354	ERR4836355	ERR4836356	ERR4836357	ERR4836358	ERR4836359	ERR4836360	ERR4836361	ERR4836362	ERR4836363	ERR4836364	ERR4836365	ERR4836366	ERR4836367	ERR4836368	ERR4836369	ERR4836370	ERR4836371	ERR4836372	ERR4836373	ERR4836374	ERR4836375	ERR4836376	ERR4836377	ERR4836378	ERR4836379	ERR4836380	ERR4836381	ERR4836382	ERR4836383	ERR4836384	ERR4836385	ERR4836386	ERR4836387	ERR4836388	ERR4836389	ERR4836390	ERR4836391	ERR4836392	ERR4836393	ERR4836394	ERR4836395	ERR4836396	ERR4836397	ERR4836398	ERR4836399	ERR4836400	ERR4836401	ERR4836402	ERR4836403	ERR4836404	ERR4836405	ERR4836406	ERR4836407	ERR4836408	ERR4836409	ERR4836410	ERR4836411	ERR4836412	ERR4836413	ERR4836414	ERR4836415	ERR4836416	ERR4836417	ERR4836418	ERR4836419	ERR4836420	ERR4836421	ERR4836422	ERR4836423	ERR4836424	ERR4836425	ERR4836426	ERR4836427	ERR4836428	ERR4836429	ERR4836430	ERR4836431	ERR4836432	ERR4836433	ERR4836434	ERR4836435	ERR4836436	ERR4836437	ERR4836438	ERR4836439	ERR4836440	ERR4836441	ERR4836442	ERR4836443	ERR4836444	ERR4836445	ERR4836446	ERR4836447	ERR4836448	ERR4836449	ERR4836450	ERR4836451	ERR4836452	ERR4836453	ERR4836454	ERR4836455	ERR4836456	ERR4836457	ERR4836458	ERR4836459	ERR4836460	ERR4836461	ERR4836462	ERR4836463	ERR4836464	ERR4836465	ERR4836466	ERR4836467	ERR4836468	ERR4836469	ERR4836470	ERR4836471	ERR4836472	ERR4836473	ERR4836474	ERR4836475	ERR4836476	ERR4836477	ERR4836478	ERR4836479	ERR4836480	ERR4836481	ERR4836482	ERR4836483	ERR4836484	ERR4836485	ERR4836486	ERR4836487	ERR4836488	ERR4836489	ERR4836490	ERR4836491	ERR4836492	ERR4836493	ERR4836494	ERR4836495	ERR4836496	ERR4836497	ERR4836498	ERR4836499	ERR4836500	ERR4836501	ERR4836502	ERR4836503	ERR4836504	ERR4836505	ERR4836617	ERR4836618	ERR4836619	ERR4836620	ERR4836621	ERR4836622	ERR4836623	ERR4843941	ERR4843942
1CMET2-PWY	N10-formyl-tetrahydrofolate biosynthesis	17409.547848044123	22529.73567908236	11322.93168212282	7188.021529856002	9825.226638300835	6278.925001234042	9483.958242676024	12682.37857676757	7087.019933100752	13893.731892313048	14673.387152634308	19445.674669356275	11404.243618986353	8097.572651069353	10741.102214450646	15184.822615627118	18054.813061609733	15477.447726787355	11832.43542091974	16480.08237715448	2214.632272153193	10889.811038955566	13344.0808360762	15845.954389832226	21573.601612379494	17721.18947943124	0.5	0.0	15156.105894279732	19054.43768960884	32518.746849272968	20011.20770472789	17424.145563087874	34864.16617483759	18912.64756366885	20697.52499920389	13647.634984163584	6166.930528316946	19722.38821541057	389.2511029541832	19965.323617160862	16378.026252772575	13508.44400882546	21623.35382574163	25332.854262948444	17274.34762625624	20076.020862889585	9413.985802705982	11284.506520382003	17807.893324868222	16226.66258477487	7929.507885367584	6881.250519097682	15294.749076778891	11516.496633759123	12663.475000967788	10476.809459440385	16168.44718267331	20053.939787616917	14383.978451984322	13621.314685195102	14660.68304482232	6869.089906625004	3970.0487689758497	10940.171854310533	6110.365219436057	9824.679433299589	2.6	11756.656494371222	25447.405850838724	14815.058101526973	11373.122157328991	9271.583718950027	4528.81341663102	5896.495033173762	1569.32990187402	0.0	18765.26919855873	9534.591453557268	74452.04671633187	19081.05018748497	32739.33976328217	18206.54989307892	36204.563681790525	13166.285362209652	29138.357407364416	19842.83309701743	9960.187038355583	21363.71687845529	18819.30472595955	30701.800397629024	18225.741139396858	27148.27195757096	63352.26582477302	42093.65910321818	85547.47725148904	25784.161465729438	8181.910430829856	5.0	0.0	10102.944091335736	17049.003470390584	4521.705252201989	22020.294663463483	12529.41295564393	11139.310002695112	8271.37555869834	11672.349891247648	10884.81841491186	8278.394820600646	11139.791073553022	18706.63712761365	13606.170328720968	22629.205747688917	24703.03022205796	14465.777736745296	16188.030748358402	17750.808752216446	17786.43825806738	15587.87977985252	16899.20726683331	24961.4840815362	20960.06969751383	18138.500182739564	12134.452384582884	13719.406987454257	14258.835977471552	23986.284022358715	11524.756977619738	16315.22099353261	9485.848567934352	15802.52011305456	12396.687748104005	16418.107871475368	16618.684027248535	36496.95820032811	9591.635354840846	4765.024889697274	18817.335338972265	14802.38361155634	19339.02316826111	10768.360313643716	15268.690664782567	9804.14303401753	16989.71516350331	8964.847141312708	11124.36665387732	13004.834136941012	15961.991099369192	9027.856723320603	2531.4683168881857	13353.486092807982	20217.63901926489	16644.2670110316	17768.713955851188	13533.051657198575	14620.643533430664	66644.18130500762	44001.30379564716	42952.000660294085	83808.19478368579	30998.794773606227	38806.58673231893	52232.488988827965	65964.86450304711	107414.44597047898	54438.69833534252	75954.90970618173	5288.269995903536	28012.37384338444	69623.80637830489	25970.069278515028	60231.27838114146	59809.82441469385	69500.59025756668	74681.41012505165	33754.921319956855	92176.85324541644	50415.398380270606	54587.56177258813	24695.669472605176	46335.31684180751	38748.87180776212	52179.81818230067	34736.94302136366	65545.04824022303	87615.5799020408	69924.34150998831	58758.647473091965	81445.23822672167	128151.90122181032	62657.50572124748	56809.49170724564	57326.6930439804	67851.68702750716	32632.020639331124	65492.02723241814	17987.939023181887	17905.89918245387	1855.86426868928
3-HYDROXYPHENYLACETATE-DEGRADATION-PWY	4-hydroxyphenylacetate degradation	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.91813031673728	0.0	0.0	0.0	5.178530599034063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.735789388983519	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.178886960043042	0.0	6.64705777269185	0.0	0.0	0.0	0.0	298.19449104229363	0.0	0.0	0.0	0.0	0.0	3.633055976407107	0.0	0.0	0.0	12.489812274761787	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.185787286052973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	124.74432254691013	1.9687298782547653	65.76426556748517	3.5632333588777487	0.0	0.0	0.0	0.0	0.0	0.0	63.541177503097046	0.0	0.0	0.0	0.0	0.0	0.0	574.4073334091718	0.0	0.0	0.0	2.393513213544944	0.0	0.0	0.0	2.790621791761708	0.0	0.0	0.0	0.0	0.0	0.0	9.685335361505915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.909799207191004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.551575336290991	0.0	0.0	0.0	0.0	0.0	4.028551481420634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.60381918151577	0.0	0.0	0.0	0.0	0.0	34.75040028084816	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.94697743442715	40.5886626487087	0.0	0.0	0.0	0.0	0.0	0.0	4.304534313406636	0.0	2.392971572400569	0.0	0.0	2.37367154570663	0.0	0.0	29.98333142612076	9.822896362990557	0.0	0.0	0.0	2257.4902440541628	0.0	11.554231271598942	0.0	24.66618654830481	0.0	42.30965083554085	0.0	64.911279838557	0.0	26.21535001773887	0.0	0.0	0.0
AEROBACTINSYN-PWY	aerobactin biosynthesis	6.33	0.0	10.67	0.0	1.33	0.0	2.67	59.67000000000001	24.329999999999995	24.0	21.0	54.67	3.33	1.0	0.0	0.0	0.0	0.0	0.0	17.33	1.67	0.0	8.67	1.67	2.33	0.0	0.0	0.0	51.67	47.0	70.454337034156	0.0	3.33	0.0	7.33	0.0	0.0	0.0	0.0	2.67	8.33	4.67	0.0	1.67	6.0	168.33	0.0	0.0	2.33	40.33	0.0	2.33	0.0	0.0	2.33	0.0	5.0	0.0	0.0	0.0	7.33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.33	4.67	0.0	0.0	0.0	0.0	3.67	4.0	5.67	4.67	0.0	1.67	21.0	22.0	43.33	77.0	0.0	0.0	19.33	40.0	17.0	36.33	86.87905459387483	58.67	3.67	87.2314142496365	0.0	0.0	0.0	0.0	0.0	0.0	249.69505301658847	0.0	0.0	2.33	10.0	0.0	5.33	0.0	7.0	2.33	13.670000000000002	3.33	120.33	29.67	0.0	0.0	5.0	0.0	0.0	0.0	3.67	0.0	0.0	0.0	5.0	0.0	0.0	2.33	0.0	5.0	0.0	0.0	10.33	7.67	0.0	27.329999999999995	0.0	0.0	0.0	3.33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	8.0	0.0	25.0	7.33	1.33	44.67	0.0	0.0	1.0	0.0	0.0	0.0	7.0	0.0	44.0	7.67	0.0	0.0	4.33	0.0	0.0	4.67	262.0	0.0	0.0	4.67	51.67	25.0	25.0	4.0	16.33	1137.3494556484402	0.0	0.0	0.0	20.0	0.0	183.67	267.67	38.67	3.0	0.0	0.0	0.0	0.0
ALL-CHORISMATE-PWY	superpathway of chorismate metabolism	131.00185032626504	0.0	134.38353876340284	0.0	18.698013306004647	11.4289330546309	29.86654392020531	386.95427422635584	123.657831099672	191.93004819892988	229.04763625343	460.885931982646	108.12139613652506	16.751427623869514	0.0	0.0	0.0	0.0	0.0	216.1441396579877	10.557667210300792	0.0	60.91909769210248	64.47496603006786	82.67345116121787	0.0	0.0	0.0	262.2102571619644	389.19890254143246	603.1748157190773	0.0	83.46051775148486	0.0	172.5611118128779	0.0	0.0	0.0	79.84732036239903	19.028883022467635	212.2174903368482	92.78380391480528	0.0	74.9207106371087	180.099487064103	2222.090127631162	46.40624485837739	0.0	78.66885292957203	282.794382668635	0.0	76.90612647446595	0.0	0.0	49.93849352078554	83.8093974820326	83.07000759739111	0.0	0.0	0.0	116.524571487594	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	118.30137963465894	55.60056495069788	0.0	30.403397630619995	0.0	0.0	100.40022540919064	71.9012222032729	54.928309016893685	123.89914103818673	0.0	55.09899746340798	417.4408154574687	154.79204426534028	293.69537982357485	753.1108252563162	26.879764745231807	276.6623743340834	151.6079648345682	318.2655577364858	163.22746414816802	275.7978937009387	1412.0718893797691	687.8799244112106	154.21492297106556	2194.6149706536785	0.0	0.0	0.0	0.0	0.0	0.0	4731.567529499014	0.0	0.0	16.030936880346736	116.12493526995236	0.0	113.49710019398984	0.0	96.7643311464239	54.29890073349392	118.728570217184	48.90360366816748	576.098705593365	261.0310863111352	0.0	122.34084605303634	164.5322013821632	0.0	0.0	0.0	46.402896314773926	0.0	0.0	0.0	121.32033702656936	0.0	0.0	10.969737744938495	0.0	36.188640918094364	0.0	0.0	142.48860823860662	93.69095854854248	0.0	361.8185417429154	0.0	0.0	40.55998836641815	31.78465984340449	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	234.49553702259533	0.0	0.0	352.0892826044301	52.21333986694809	0.0	639.9074825906471	242.7405411320188	88.7976666700885	978.8792122783306	0.0	0.0	71.68801794703027	0.0	494.38656616932514	556.7782988585167	249.9039665090708	0.0	804.9534274589801	478.5345234304071	0.0	0.0	299.59606768017755	0.0	86.05374900413237	147.70282776115013	2221.8383304168237	54.91521781356652	0.0	161.4833926344378	1055.9467815638134	514.8381737107051	436.9596207778986	79.38909521166136	433.7760162806327	10473.875634506086	0.0	224.7419213428504	0.0	652.6742187278935	0.0	1617.4869565461538	1614.5597258445632	678.4707525789327	104.11884720739488	345.84579564333325	0.0	0.0	0.0
ANAEROFRUCAT-PWY	homolactic fermentation	15947.479461638835	19451.968714065068	11866.821035897829	8711.658007205588	11634.995402012466	7728.978729634047	11413.955069720809	14776.787910795189	7631.637959072959	15310.540715248508	16383.110553304596	21583.377183828823	10907.330306455278	6166.854291882811	9701.867708627306	12994.519130097038	15614.198349971906	12698.042300256342	9860.664964365234	13883.839949755144	1784.9579782400203	8999.650532737918	11296.820733759543	14746.516502798038	19843.19039320716	17654.55559664281	0.0	0.0	14144.82086405284	19627.85566875559	34347.317931836486	19644.581500937285	16964.544367709306	33105.844830211594	16667.22385445705	21967.450386563552	13101.09871924814	5332.99783150021	20170.53563377353	347.0357621814932	18687.51083697253	16658.144399160756	14825.593327667542	21817.83281588367	26786.658439471947	18016.99252427469	22464.926883407767	10535.257785789823	10102.443415703114	17074.746016288555	16393.764218585628	5934.938896017204	5652.2020763442415	10902.38061428034	7031.969300138676	15019.828540403469	11497.7687564994	14775.274993668634	20993.56804729746	15423.343595548407	13052.221607230424	9494.954387902815	4897.240076797528	2378.3318493221823	10064.020473543824	6188.615351840964	10799.138904073548	0.0	13888.266896322735	18281.29692883827	11409.627721107236	11583.09204853922	9120.822379813992	3892.138363378544	5870.696487969234	1100.4158291031015	0.0	20683.059940068382	9964.825908747538	67283.3709304055	15911.653289326288	36358.80101437851	16594.430930038958	33008.901410320854	11025.079853304487	23175.124356012773	16974.753698899938	8540.528306086046	18684.47433251896	16273.119460424354	25653.72592076197	16022.72919316126	22080.560690173723	58358.48836736989	38478.83798180271	73702.21799651993	22995.72935768832	6458.006083938244	0.0	0.0	11332.999735721422	18497.03994249171	4819.882870322431	21268.45927654342	10535.987755510308	9649.096957902617	8343.995058453871	11737.176760781622	7707.025599868754	8777.436198349176	9586.159952016227	16800.75469855622	9872.138788799688	23253.406770281697	22242.095454239286	14814.629137901888	17561.738942197855	17503.391968271444	16971.53281644186	14362.723920643724	12787.6053676683	22527.86647530002	18707.40315209293	12640.933096514003	9675.923150328576	7913.322118184062	9023.25826455439	18562.50237119352	9952.006261726812	16496.03210466169	9759.472329500331	11385.700938549504	11201.387880940596	17007.97915533973	13064.469748130896	31041.714192514693	7420.34015407062	4647.794426843384	17230.194551040393	6394.412801340662	16910.481257434512	8031.623460897371	14485.148249244538	6915.275895064475	13176.286605220068	9913.636443842264	7153.50384636788	10060.905859436329	14701.09851446022	7910.268042749757	1712.7782889199543	15244.589475704595	20360.815064099093	16048.519156850858	15855.894501080798	12840.454403683758	14331.598088334473	43650.07517589361	29455.0962354692	47820.04095193525	84311.93774629133	22691.747168496036	30444.850016186287	49629.95727853437	65517.39721483224	121173.28006811877	61352.33656523988	79793.80954569954	5571.596954017063	26666.708855069253	70077.46812905882	22350.06349911589	50268.03466829567	48661.24525595074	64838.73006201825	59878.03973886772	23158.87560127445	98476.49585598348	49420.05182079019	48729.17850964675	23048.728941344714	33569.34915938756	29973.44701201885	47637.59172508681	27929.72252648945	60063.34268862748	83772.74452886019	67358.31313720372	51813.59543462284	78610.27593934053	121157.02881397567	66350.82314420301	55455.51257374222	58360.54566822958	56918.04328981624	31740.372352924685	65704.42907239679	14421.323377256602	14656.118106547854	1605.2156170041762
ANAGLYCOLYSIS-PWY	glycolysis III (from glucose)	24999.386478884266	28395.09537524149	15387.030160893795	9854.817315537495	13319.912939340607	8647.115665066734	12925.662550960456	16653.906166929675	9139.324820541964	18586.767742262746	19321.15137590465	26449.128366153745	15657.681377667774	11601.769854877182	14972.641200810443	21464.9961108659	24954.89125557653	22246.228235487622	16552.509303329916	23007.892642938343	3135.9619625735804	15765.95852126382	19317.557232300554	23136.779943830417	31347.50867063534	25523.66809111884	0.6428571428571429	0.0	21257.213852485096	26841.234597844454	45284.468338305065	28075.392098525645	24522.144989625405	49338.44761099932	26018.558497672704	29643.70357220381	18531.82640626292	8049.669470943973	26138.42750584154	501.2682187857071	27493.711063514445	22238.016175391756	18653.03265645824	29332.593971892573	33642.24813872893	22303.066706516376	26588.00813663114	13255.812897263111	15665.150910498733	24765.1795891052	22280.66484928035	10814.653194663795	9973.84703198572	20911.09257996111	16000.991632483896	18331.30209409505	15355.094727950827	20428.213500900583	28068.439594909672	19679.66284804856	19276.64866840397	16517.552546658695	10125.319555037444	5500.433097182241	15450.50615147074	8411.589719845866	13766.61822382669	2.7529411764705887	16637.761641373712	35257.16549177599	20452.35174168705	15221.88201656805	12232.722004549263	6102.783304369346	7817.199407118745	2483.0540754084955	0.0	25413.022565697283	13248.204783823923	100430.1983615722	26324.383462678445	47496.90704080786	25350.561981635565	50698.193547696064	18695.502873827947	40884.79983103791	27944.434869903456	14181.552894482822	30362.51371102812	26836.090021800894	42697.61950986772	25647.316000669816	38481.03749978588	92858.68157553168	58891.535992484925	120842.58232105814	34220.08787607131	10425.50033520491	6.136363636363637	0.0	14478.314221128716	24172.64053684789	6249.333258292193	30263.4442471242	17702.690541832857	14406.482956415128	11531.695310799483	15931.559855204916	15163.37572352046	10648.333427518792	15730.092661756476	25118.778935666574	19229.27126699088	30818.81467816429	34630.06127584708	19626.191263161883	22498.953726668995	24327.531834726877	25841.30571190612	21329.214779183465	23156.01558146256	33793.85866970959	28730.35885730125	24856.968073744403	15500.891613958378	18522.752678827102	19243.330162767088	32924.01131944756	15356.640390115184	22482.86300631722	13396.902152286972	21163.670713724237	17775.713613597527	20813.944149611227	22404.59554747317	48344.407647229535	13050.584595444074	6311.28866282559	25468.63166455192	20495.02803428976	26639.81919213908	14599.953594174724	21122.71384013252	13289.557587509838	24426.13158336406	12658.60897537706	15190.178124561084	17973.71556853049	22678.12024885864	12645.69576100227	3446.1505978845125	19541.77807821949	29430.044488410807	23927.91989240935	22756.7353154013	18715.47948659289	21097.565003161948	88168.44680205655	58910.99481102677	60759.42958052028	111629.6127660947	40395.50552988402	52645.457643293485	73010.93585044082	91690.51014671865	147039.86026858422	74748.93238297045	101883.5208522231	7105.247526037406	38992.23181920121	97670.87998375064	34844.206380740994	78268.51701492297	82624.79574392005	95759.81186290068	103578.19144923532	46260.64801789561	121823.10773683355	71639.15782904963	72234.96368665503	31548.659397008803	62639.95456135039	51896.65012865173	68335.8625726938	45577.15241013447	87921.65762533477	115558.91799604638	92920.91548711504	83031.51435024981	100739.91457238069	160002.57101762592	84966.69336456494	79081.90929083948	77919.51166595555	90787.9056172742	42981.79175515017	84775.1362923302	25980.56474521229	23763.73687595394	2393.897506736804
ARG+POLYAMINE-SYN	superpathway of arginine and polyamine biosynthesis	3098.2135327551136	4459.267714764023	2976.113232517023	2528.8433781685435	3546.5485797324704	2458.638385063459	3707.905038608287	4971.725794813448	2159.364021222928	5204.935660101924	5498.736686976297	7202.725560848759	4467.725094161341	2086.857966388083	2659.8171128838726	4032.361426940788	3755.1105563661768	3644.61127065956	2742.0013102955245	3484.336354978688	402.8169689198463	2087.4583293048545	2262.2664846719167	4021.442690431114	4949.690588694572	3346.15348105768	0.0	0.0	4038.946371520177	5992.697496828232	9876.747094782477	3436.835184393706	4644.110988235702	9216.156766487826	4136.649990381294	7124.838855899047	2597.7623873712664	1349.1623057251663	8107.379821793445	223.0621658137627	7372.611261321547	6076.311922281921	6148.455126212928	8599.992875975126	9370.208524322712	6852.8979888731055	7159.869545520417	3001.4364373726235	2504.145736050919	5187.878271211185	3937.389080575727	3588.725899485854	1479.2838226919437	3171.0032507224864	3365.84604794534	2213.8766238243725	1001.146523564614	3171.6827770346504	5501.632550893333	2839.989976492994	3214.119769105147	6586.835363343697	635.4407155138625	269.94454389016977	672.7530697699987	484.5082160563297	3650.478756747709	0.0	2938.733705506763	1893.0242227472884	1343.1562765751642	2875.371772022498	1655.3767063474106	462.6881101839168	1616.1438341255923	191.23889521359072	0.0	6884.932856501469	3595.301076816527	23731.535938825356	2685.476211676209	8208.609228532983	2537.017847822085	5828.585885504491	2021.287049433129	3729.675763335627	3621.077457136928	1626.9640660443038	2555.514488033776	3103.015979374489	4768.266172413835	2459.7441336985503	3801.438413169911	12936.129766862525	11666.161462709366	22746.237016439394	9699.28871907811	464.2947143849504	0.0	0.0	3534.7385120790977	6824.202535252097	1402.2317851199507	8884.13175100012	4286.834472727982	3373.183087955512	3869.7126006460817	3413.2724932252754	2607.6451737657426	2762.020284977013	1942.5801596259632	8585.43072883229	2318.198804813792	3822.2063759078887	4085.1906928792873	3082.098992391669	6176.051971296131	6571.491899169382	6139.659572647713	4798.299941016351	3305.473726111935	6821.454166784906	3323.4709657152184	8941.101214235616	4613.6050069049525	2601.696439662325	3679.028788033585	4641.045590315778	1787.9076007754795	6441.155818950983	2499.5268971448727	2675.606697292441	2363.719703922601	2137.067814131873	4404.256317793056	5715.343564692141	2160.3090510541533	1596.6960265067771	3488.582686813996	4236.053398591159	3866.033443322173	1923.411030535252	5349.253550189562	3716.5250230534216	4225.539558081936	1966.4168523712208	2901.498402612566	4830.380524041425	3784.1645115813008	1122.4313962052022	972.0165733806954	2388.434821492412	4732.605629507327	3973.85967275228	3757.656759381712	4116.588606828907	3389.561843638329	20651.079711979608	12357.188536969636	13430.07242052535	31834.23691595737	14422.076649385805	16264.71531738095	12174.49269555907	20230.99338722985	18745.20478172128	12937.045593289164	15151.083617269192	1168.5230794448696	4765.4710090502285	16036.420687294256	5837.4500315405385	16388.58158208002	16638.284069038134	19962.92323345286	25796.234475108584	10206.916004222036	38617.43867684614	18179.72811071784	20045.61110932299	10387.336382464082	9564.89360965607	13746.75299724209	7327.065415903425	5610.069368267295	25394.621030017144	38320.06465309179	23878.36106630249	19869.092660625625	22194.290186840648	33821.0596209015	21498.98492262675	21283.99598639869	22511.726807733503	20908.490157431013	7369.903004297462	22675.54577199046	5407.328420659939	4491.549168349401	367.9811514195228
ARGDEG-PWY	superpathway of L-arginine, putrescine, and 4-aminobutanoate degradation	12.610865931004165	0.0	22.949078684102435	0.0	3.0639121142500283	0.0	5.838241868157824	143.55259060400195	51.36939638335643	49.07338375453899	43.60136252248422	122.0336441782378	6.830480977714315	2.128114792834396	0.0	0.0	0.0	0.0	0.0	32.313685789154746	2.7112578963677167	0.0	18.34195664585468	2.876611929991404	4.016802972201566	0.0	0.0	0.0	92.03363051553347	85.89875407601089	135.2970976114011	0.0	7.163906708885249	0.0	16.257760620552357	0.0	0.0	0.0	3.6865088731376106	5.114564329690539	24.61021616292565	10.540338933153391	0.0	3.8369190770478174	13.532317536392858	650.747438600903	2.308909387607099	0.0	4.9350989245216175	75.61389251185453	0.0	8.176635392060765	0.0	0.0	4.420887151818825	14.610035309811185	9.866431699687404	0.0	0.0	0.0	15.507767305958533	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.344612000604112	8.982997115964764	0.0	7.092591673192298	0.0	0.0	5.707360690882027	6.217911680541979	13.042007079300422	10.17306030514276	0.0	3.7142714846029934	43.75736008621781	43.31949305490704	83.70293853622682	259.678994475453	0.0	61.72184583736964	42.64619286359518	75.30018901632513	35.82676582916894	72.5527385007391	163.8702973376771	125.49747195912197	8.509434274960654	225.5599331184386	0.0	0.0	0.0	0.0	0.0	0.0	603.4459294271222	0.0	0.0	5.397696315179756	24.69701432190081	0.0	12.168047874563428	0.0	19.30250235598668	5.06779277045808	22.48927546995497	7.247038050023103	195.1027096547757	55.97057371648918	0.0	10.898423919972842	9.028784095451424	0.0	0.0	0.0	8.28726633583398	0.0	0.0	0.0	16.726841697864362	0.0	0.0	3.9598427566320535	0.0	9.842953928044562	0.0	0.0	29.56442854746276	16.046209069053287	0.0	46.70985703541204	0.0	0.0	5.957337954641333	7.168560649989431	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.7215625118948	0.0	0.0	42.3009604257348	17.421523767455295	0.0	69.83296864950947	16.61607073404981	3.073395025435718	95.1745806906736	0.0	0.0	2.329558665920574	0.0	37.860913516971415	46.84938463407737	15.772317290235792	0.0	94.10851070384496	17.798314384930478	0.0	0.0	14.171889239168957	0.0	2.770351080410743	10.418483808534177	549.8007246418745	2.7451618010907235	0.0	10.185890906968543	140.3969300871648	61.12085800658051	50.66755358283736	8.345715175631078	36.7917412206389	4802.115518225175	0.0	8.595101006769385	0.0	70.7669827136518	0.0	390.0649725108245	559.511276782982	152.53176815331256	6.612467986485531	27.85333285158177	0.0	0.0	0.0
ARGORNPROST-PWY	arginine, ornithine and proline interconversion	1309.2150470459158	1211.6319873615134	678.8424664198942	249.55062501256128	371.13703616143	224.02516967396227	437.5746904591203	913.2852821608624	299.44065926877573	1038.8124001427966	1017.6797534940384	1443.6218725492786	1038.598149060031	616.8136211920397	696.0137276029185	867.3502297175463	1273.4820069059988	802.6324003617822	496.7087269574816	988.7989136107224	49.38123410300756	543.730679668592	457.9077478349697	1150.769637403925	1483.356110507944	1495.2910905613437	0.0	0.0	1308.63379191625	1934.4282645362705	2981.615857233828	1711.2067526658968	2338.458965353318	3959.223463077549	1597.2144287754822	1822.871858817768	1408.6383791889068	377.0975696252085	1178.0347697857803	17.79304858315207	1589.3201667827	1038.887917990768	745.1931403636188	1378.0424866402925	1580.4691503593187	1309.647967753663	1197.3695368835345	474.4971597087204	584.0415269313576	2149.529263431641	1146.4113114588508	569.0249442931512	520.7197462510335	1255.4933950270824	829.7371968830203	1826.058941873876	1396.3640770563975	1642.4160045935314	1165.8264946655954	488.595960807566	1205.172929803232	361.1313478326466	278.7515317587627	69.38564079212237	384.40360526860337	212.685278441542	623.0116786921882	0.0	855.5201254182834	772.0806111494746	462.6410087919997	393.15289725314926	330.356145084608	194.6831186399691	254.36004215461304	77.88903032263462	0.0	539.5430709717656	458.6841066142567	3901.087443961741	1089.7666385845662	2106.714152085309	1436.8226538405725	2815.3712956380355	1114.8498068938782	1985.498267776224	1395.3493893384616	621.0024590558529	1356.7360236973605	1463.4121788272082	2705.1394646969607	1654.9103495477466	2483.107588239398	8293.136592035533	3969.475232059725	8291.151882888578	2857.250360570018	501.9775414814766	0.0	0.0	1012.1156884985218	1874.4933181987417	255.64737094171943	5313.388539123864	819.3897218191613	559.2565872603551	550.9877518227302	667.7527596410379	760.0020868614145	651.5115659520985	1312.4492771303294	552.4122556959489	989.0760640805768	951.2409238530332	747.9893073961115	1513.4584827301476	2279.785420611772	1150.387118297502	1036.9015086166244	1268.040785568492	2147.325446397153	1503.7048242255469	1515.4157704113709	1843.3168984198223	854.0505970865557	929.4345450268606	1166.8148652837551	2012.533946331971	1394.1595797116058	846.8647791177133	325.32202528204897	779.1359488887118	766.8753444961579	1603.5670741408412	1001.5376967205266	2808.87256257279	431.8889201652899	181.6968819202118	1102.4987064077548	770.6434018717904	1321.5714389109094	1132.6139269852556	1327.130744656313	452.75687955803886	1347.7516194055431	890.6377027319656	886.319889031514	1233.973652978716	1357.712961690959	727.0113968506895	135.86634739216257	816.6505219939334	2078.255989012566	1631.3605925107463	1863.3167322351808	558.3630602889165	1219.3742894180607	7283.367638937656	4146.792195082531	2579.780917470375	4623.413992077455	2430.2791803770847	3346.136052774012	3082.328980133206	4397.728433216498	7649.93509034838	5782.405259909758	3576.7574699150578	464.5244378351752	2331.081372650395	9120.42059821971	1913.090647266973	3483.458181804576	6881.203949459375	7150.207818019425	7677.30863590792	2148.360922939572	6379.453839515766	2684.9620605934733	3002.773612373528	1309.3748752636106	4280.976099905367	2965.8079269010277	7009.126675146596	3373.889939497424	5332.909133528955	6934.1501262246575	5036.274287566189	4891.301399358498	7701.828612246613	16923.24990340031	4720.281889064464	5959.557516148874	4810.613439499449	8884.296884477722	2839.831758253663	5985.77058730792	2215.0561217988	762.580132944159	34.63767718060698
